sx_pg,sy_pg,sx_pgas,sy_pgas
2.99932,3.0763,3.81903,3.40396
3.28525,3.04227,3.92173,3.35566
3.26263,3.03401,3.66885,3.11563
3.12045,3.04883,3.28397,3.22878
3.04361,3.12611,3.33656,3.06129
3.2781,3.1293,3.33745,3.26455
3.04116,3.14335,3.041,3.23635
3.10124,3.12725,2.95074,3.43311
3.37924,3.11098,3.30321,3.50066
3.36875,3.19005,3.51547,3.27039
3.29482,3.17531,3.3554,3.12664
3.74473,3.15296,3.6482,3.25903
3.10794,3.07439,3.3112,3.13869
3.55502,3.222,3.18831,3.31331
3.43349,3.2105,3.04568,3.28388
3.15676,3.24648,3.06141,3.22118
3.23244,3.25752,2.98867,3.24963
2.92976,3.25744,2.99688,3.41538
3.35257,3.32101,3.51978,3.18726
3.44927,3.29057,4.05952,3.18282
2.96665,3.33615,3.51895,3.27687
2.98212,3.27637,3.62895,3.21922
3.06623,3.25748,3.8092,3.29343
2.96201,3.24797,3.88494,3.09088
2.66484,3.31109,3.32822,3.17886
3.06823,3.35355,3.25705,3.13185
2.71667,3.34562,3.5311,3.40028
3.1199,3.31249,3.48197,3.22816
2.98482,3.32595,3.1436,3.1567
2.74592,3.284,3.37728,3.29932
2.82486,3.35278,3.45572,3.31533
2.90798,3.29333,3.00339,3.3653
3.31589,3.32725,2.8655,3.19822
3.19357,3.18897,2.75148,3.24364
3.33693,3.19154,2.83082,3.16771
3.31963,3.22065,3.11113,3.29709
3.12334,3.19065,3.11975,3.07708
2.85444,3.2272,3.28048,3.13529
3.2258,3.22152,2.94687,3.0503
2.98505,3.15012,3.0879,3.13409
3.39128,3.13583,2.7651,3.13989
2.90417,3.09634,3.1935,3.39505
3.11755,3.13551,3.15244,3.27537
3.19481,3.26975,3.10218,3.26621
2.82713,3.24976,2.88155,3.12665
2.95036,3.24241,3.51757,3.09676
2.87613,3.25807,3.77759,3.22448
2.68438,3.27207,3.68046,2.94148
2.71408,3.30855,3.67284,2.92866
2.75512,3.25759,3.64116,3.17747
2.7135,3.2412,3.18358,3.27545
2.74557,3.24925,4.10738,3.28692
2.82091,3.32271,3.84629,3.38087
3.09633,3.22854,3.70377,3.31672
3.00987,3.28376,3.4057,3.29765
3.4144,3.28141,3.5525,3.22888
2.83271,3.3161,3.44687,3.23781
3.088,3.24076,3.51982,3.29924
2.70328,3.25347,3.47473,3.24463
2.99214,3.18828,3.37118,3.15757
2.85512,3.17945,3.02836,3.21374
3.02509,3.12765,3.03962,3.14753
3.1079,3.23836,3.02232,3.18929
2.78581,3.21443,3.18201,3.08595
3.10557,3.22186,3.74331,3.25988
3.02221,3.28385,3.60906,3.29605
3.21819,3.27324,3.68644,3.3284
3.33731,3.30161,3.79737,3.41111
3.01343,3.34412,3.59298,3.20864
3.09904,3.27817,3.42314,3.44767
2.72133,3.29054,3.60144,3.30699
2.60275,3.29075,2.99199,3.40838
3.11204,3.27005,3.51556,3.36257
2.7979,3.33576,3.36946,3.26682
3.13625,3.31711,3.21231,3.33546
3.41397,3.34118,3.17292,3.14494
2.69509,3.28472,3.39138,3.27846
2.61028,3.29188,3.38682,3.228
2.90334,3.27291,3.31088,3.10441
2.83212,3.22594,3.32912,3.32359
2.67441,3.2511,3.08796,3.24693
2.59021,3.26458,3.0775,3.48256
2.94591,3.27984,2.81651,3.32003
2.63515,3.28168,3.08768,3.38799
2.63313,3.28905,3.4134,3.32097
3.1091,3.12295,2.9318,3.31123
3.15859,3.09843,3.67936,3.14789
2.65109,3.09794,3.61231,3.12126
3.02103,3.14805,3.43133,3.13222
2.54643,3.16241,3.20303,3.20539
2.81894,3.15157,3.39963,3.15099
3.12042,3.11581,3.21753,3.15257
2.93866,3.17254,3.27531,3.22166
2.96696,3.23255,3.59247,3.28634
2.93514,3.22541,3.4315,3.26935
2.81511,3.20081,3.35662,3.32402
3.2167,3.27218,3.54508,3.24513
2.94684,3.2044,3.54453,3.31812
2.97979,3.25025,3.95551,3.20576
2.97979,3.25025,3.5276,3.1683
3.15146,3.24339,3.4596,3.28649
2.55615,3.27865,3.77382,3.43224
2.70933,3.22394,4.13874,3.25931
2.53486,3.19768,3.84194,3.25062
2.75931,3.10466,3.61307,3.27347
3.15962,3.1621,3.15844,3.37611
2.64609,3.14296,3.45789,3.47834
2.84404,3.23756,3.00147,3.4944
